,Smiles,sdg,Canonical_SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
625,CCCCOCCOCCOCCCC,378.0,CCCCOCCOCCOCCCC,7.648836687452759,7.648836687452759,3.875489470400458,-4.442100458238853,0.4712790638749647,47.733333333333334,218.33700000000022,192.12899999999996,218.188194692,92,0,0.07011227397447568,-0.3790601955524616,0.3790601955524616,0.07011227397447568,0.7333333333333333,1.1333333333333333,1.5333333333333334,2.621867108541571,6.389825677977753,850.9770155725838,34.121320343559645,33.22474487139159,7.224744871391589,17.121320343559645,16.22474487139159,3.2247448713915894,1.418558653543692,1.418558653543692,0.6165816237971965,0.6165816237971965,0.26194196041127343,0.26194196041127343,-0.12,21900246.20827906,1.802484605270174,13.88,13.879999999999999,130.6234829790759,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.449634037250117,12.745849802658759,32.30859027221565,42.685043645707815,49.850311321825906,0.0,0.0,0.0,0.0,39.195483839908874,39.35391145749772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35391145749772,14.210588861400147,0.0,74.83520630033462,0.0,0.0,0.0,0.0,27.69,78.54939529740659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.210588861400147,35.63972246042572,206.44385549021905,0.0,0.0,0.0,0.0,0.0,0.0,-16.73773504192648,-34.20612044829259,0.0,1.0,15,0,3,0,0,0,0,0,0,3,0,3,14,0,0,0,0,2.636400000000001,62.27300000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,CCCCOCCCC,308.0,CCCCOCCCC,7.488249362244898,7.488249362244898,3.7299246504157217,-4.146258503401363,0.5020748997224442,52.0,130.23099999999994,112.08699999999997,130.135765196,56,0,0.056654320951537954,-0.3814528145933262,0.3814528145933262,0.056654320951537954,1.2222222222222223,1.7777777777777777,2.2222222222222223,2.3303084721521246,6.185482375489626,488.5453272470886,22.707106781186546,22.408248290463863,4.408248290463863,11.207106781186548,10.908248290463863,1.9082482904638631,0.8061862178478973,0.8061862178478973,0.32912414523193156,0.32912414523193156,0.1275775907699572,0.1275775907699572,-0.04,75446.06709439718,0.8424124349182459,7.960000000000003,7.9600000000000035,83.69686006113328,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.449634037250117,12.745849802658759,32.30859027221565,5.483034224680881,29.410516964864005,0.0,0.0,0.0,0.0,39.195483839908874,13.117970485832576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.117970485832576,4.736862953800049,0.0,63.86913785097289,0.0,0.0,0.0,0.0,9.23,52.31345432574144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,24.673654011063956,135.28665981670446,0.0,0.0,0.0,0.0,0.0,0.0,-16.034293509070302,-15.75236630763417,0.0,1.0,9,0,1,0,0,0,0,0,0,1,0,1,8,0,0,0,0,2.603200000000001,40.635000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,CC(C)CCSCCC(C)C,352.0,CC(C)CCSCCC(C)C,7.885384778911565,7.885384778911565,1.087083333333332,-4.282491260393049,0.5517468116036505,52.72727272727273,174.35300000000018,152.17699999999996,174.144221704,68,0,0.03803283725866064,-0.1619873361107359,0.1619873361107359,0.03803283725866064,1.1818181818181819,1.6363636363636365,2.0,2.46380048032463,6.920461493594862,612.6490845452993,27.707106781186546,27.408248290463863,6.224744871391589,13.707106781186548,13.408248290463863,3.224744871391589,1.3061862178478973,1.9185586535436916,0.45412414523193156,0.8623724356957945,0.1786086270779401,0.5358258812338202,0.35,794723.4829335127,1.1617909552828534,7.023795338547226,10.350000000000001,107.05619108645605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,0.0,27.407568469182717,35.943678943685235,30.156688235744834,0.0,30.156688235744834,11.761884949391115,0.0,0.0,11.787915370726157,40.153418271841474,11.409913770300317,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,11.409913770300317,0.0,11.787915370726157,70.31010650758635,0.0,0.0,0.0,0.0,0.0,75.11313236225907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.156688235744834,166.63797878873774,-1.087083333333332,0.0,0.0,-8.141284013605446,-8.44761550453515,0.0,-8.564982520786096,-16.06368008314437,0.0,1.0,11,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,3.8118000000000025,56.23500000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
628,CCC(Cl)CCl,299.0,CCC(Cl)CCl,7.159529320987654,7.159529320987654,2.993595679012345,-3.2571373456790127,0.49869677832286713,46.333333333333336,127.01399999999997,118.95,126.00030561599999,38,0,0.048411637758148,-0.1251139448104667,0.1251139448104667,0.048411637758148,2.3333333333333335,3.0,3.1666666666666665,1.8096798835528562,5.300082077607573,188.3616189347681,12.0,10.755928946018454,4.267786838055363,5.75,5.127964473009227,1.8838934190276815,0.5334733547569205,1.1004200642707611,0.1927054039665925,0.6674019261854919,0.0236227795630767,0.0708683386892301,0.58,334.7907784572784,1.1109506095987125,3.75921146953405,2.7983406113537117,59.68037382612525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,6.851892117295679,6.372924901329379,22.151314680142875,0.0,10.96606844936176,23.20187978046503,0.0,0.0,0.0,18.57795652603247,5.832106723373709,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,11.185246230781118,0.0,0.0,24.190885467986817,0.0,0.0,0.0,0.0,0.0,24.41006324940618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16794822982679,55.53425925925926,10.252638888888887,0.0,-3.090470679012345,0.0,-2.993595679012345,0.0,-3.2571373456790127,-3.223472222222222,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2.2426000000000004,30.651999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,ClCCCCCl,324.0,ClCCCCCl,7.096319444444445,7.096319444444445,3.056805555555555,-3.2571373456790127,0.40247002018054784,38.333333333333336,127.01399999999995,118.94999999999999,126.00030561599999,38,0,0.043520127490528415,-0.12671622599957885,0.12671622599957885,0.043520127490528415,1.1666666666666667,1.5,1.6666666666666667,1.8096798835528562,5.300082077607573,188.3616189347681,12.0,10.755928946018454,4.267786838055363,5.75,5.127964473009227,1.8838934190276815,0.43898223650461365,0.8169467095138407,0.1569911182523068,0.3459733547569204,0.0472455591261534,0.1417366773784602,0.58,334.7907784572784,1.1109506095987125,5.579999999999999,4.58,59.68037382612525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,12.745849802658759,22.630281896109175,0.0,10.96606844936176,23.20187978046503,0.0,0.0,0.0,12.745849802658759,11.664213446747418,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,11.664213446747418,0.0,0.0,23.711918252020517,0.0,0.0,0.0,0.0,0.0,24.41006324940618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16794822982679,55.83327160493828,10.016836419753085,0.0,0.0,0.0,-6.113611111111111,0.0,-6.5142746913580245,0.0,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2.2442,30.673999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,CCCCSCCCC,332.0,CCCCSCCCC,7.655465797430082,7.655465797430082,0.8593055555555551,-3.896782289304613,0.5179587987342468,52.0,146.29900000000015,128.15499999999997,146.112921576,56,0,0.03802260905039512,-0.16200837575345503,0.16200837575345503,0.03802260905039512,1.2222222222222223,1.7777777777777777,2.2222222222222223,2.3303084721521246,6.185482375489626,488.5453272470886,22.707106781186546,22.408248290463863,5.224744871391589,11.207106781186548,10.908248290463863,2.724744871391589,0.8061862178478973,1.4185586535436916,0.32912414523193156,0.7373724356957945,0.1275775907699572,0.38273277230987157,0.35,75446.06709439718,0.9389086123523288,8.35,8.35,88.7064248569916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,0.0,26.449634037250117,24.155763572959078,24.673654011063956,0.0,24.673654011063956,11.761884949391115,0.0,0.0,0.0,39.195483839908874,11.409913770300317,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,11.409913770300317,0.0,0.0,63.86913785097289,0.0,0.0,0.0,0.0,0.0,62.367282559600305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.673654011063956,132.933928335223,-0.8593055555555551,0.0,0.0,-7.459183673469392,0.0,0.0,-15.455589805366596,-7.3265159674981115,0.0,1.0,9,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,3.3198000000000016,47.14100000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
631,CCCCCl,261.0,CCCCCl,7.060763888888889,7.060763888888889,3.092361111111111,-3.3559027777777777,0.4574501894338695,46.2,92.56899999999996,83.497,92.039277968,32,0,0.04351924391734384,-0.12671715221213103,0.12671715221213103,0.04351924391734384,2.2,3.0,3.2,1.8096798835528562,5.300082077607573,185.83229392178728,12.0,11.377964473009227,3.1338934190276815,5.75,5.438982236504613,1.3169467095138407,0.3444911182523068,0.5334733547569204,0.1097455591261534,0.2042366773784602,0.0236227795630767,0.0708683386892301,0.29,334.7907784572784,0.551214069880611,4.29,4.289999999999999,50.782078099411386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,13.224817018625059,6.372924901329379,18.16893372890569,0.0,12.33682700553198,11.600939890232516,0.0,0.0,0.0,19.597741919954437,5.832106723373709,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.832106723373709,0.0,0.0,31.934568925486413,0.0,0.0,0.0,0.0,0.0,25.429848643328146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.937766895764494,62.1673688271605,4.983726851851851,0.0,0.0,0.0,-3.092361111111111,0.0,-6.668595679012346,-3.2790277777777783,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2.0253,25.62799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,CCCCOCC,266.0,CCCCOCC,7.353125,7.353125,3.4830091411564625,-3.8583333333333343,0.4918698876466746,50.857142857142854,102.17699999999992,88.06499999999998,102.104465068,44,0,0.056654075876333046,-0.3817393247640841,0.3817393247640841,0.056654075876333046,1.7142857142857142,2.7142857142857144,3.4285714285714284,2.106434569883894,5.713656967485764,373.9059210131091,17.707106781186546,17.408248290463863,3.408248290463863,8.707106781186548,8.408248290463863,1.4082482904638631,0.5561862178478973,0.5561862178478973,0.21559310892394867,0.21559310892394867,0.07654655446197432,0.07654655446197432,-0.04,6262.429976264817,0.6205555800980719,5.959999999999999,5.960000000000001,65.34709383166889,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.224817018625059,13.224817018625059,26.82555604753477,5.483034224680881,23.927482740183127,0.0,0.0,0.0,0.0,26.449634037250117,13.117970485832576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.117970485832576,4.736862953800049,0.0,45.64025382363322,0.0,0.0,0.0,0.0,9.23,39.567604523082686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,19.190619786383078,103.18186862244897,0.0,0.0,0.0,0.0,0.0,0.0,-7.6129251700680305,-14.568943452380953,0.0,1.0,7,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,0,1.823,31.400999999999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,CCCCN=C=O,291.0,CCCCN=C=O,9.882382369614511,9.882382369614511,0.7472859977324262,-3.497361111111111,0.29597041728748363,34.57142857142857,99.13299999999995,90.06099999999999,99.068413908,40,0,0.23443646595645617,-0.21137999290298082,0.23443646595645617,0.21137999290298082,2.142857142857143,3.0,3.5714285714285716,2.0052437236705822,5.6071523964943975,312.35125950825545,13.414213562373096,12.355461885963821,3.355461885963821,6.810660171779821,5.90133774073189,1.4013377407318894,0.5648938906675066,0.5648938906675066,0.2199469453337533,0.2199469453337533,0.07872347266687667,0.07872347266687667,-0.6200000000000001,1026.684786519338,0.8930328980329271,5.38,5.380000000000001,55.900598572830205,0.0,0.0,0.0,6.079939479738863,0.0,0.0,0.0,9.786941916707491,0.0,0.0,13.224817018625059,6.372924901329379,9.59530989319154,9.238376796656386,17.1313641896038,6.079939479738863,0.0,0.0,4.992404732635668,19.597741919954437,6.496859684315945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576799164054808,4.794537184071822,0.0,31.934568925486413,4.992404732635668,0.0,0.0,0.0,29.43,26.09460160427038,4.794537184071822,0.0,0.0,0.0,6.079939479738863,0.0,0.0,0.0,4.992404732635668,12.33682700553198,63.09260912698413,0.0,12.3531462585034,0.0,0.0,0.0,0.0,-6.24625566893424,-6.699499716553288,0.0,0.8,7,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,1.1223,27.89649999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,CCCCOC,252.0,CCCCOC,7.248958333333333,7.248958333333333,3.331675170068027,-3.694791666666668,0.474106795831282,50.0,88.14999999999993,76.05399999999999,88.088815004,38,0,0.056639288533304875,-0.3846903791196008,0.3846903791196008,0.056639288533304875,2.0,3.0,3.6666666666666665,1.9539953582217822,5.503824749102498,296.5700807782033,15.207106781186548,14.908248290463863,2.908248290463863,7.457106781186548,7.158248290463863,1.1582482904638631,0.45412414523193156,0.45412414523193156,0.16456207261596578,0.16456207261596578,0.051031036307982884,0.051031036307982884,-0.04,1723.423905951612,0.5097508009967959,4.960000000000001,3.9600000000000004,56.17221071693665,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.224817018625059,6.372924901329379,23.192247594990413,6.853792780851101,21.185965627842688,0.0,0.0,0.0,0.0,19.597741919954437,13.596937701798876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.596937701798876,4.736862953800049,0.0,36.04684459399708,0.0,0.0,0.0,0.0,9.23,33.19467962175331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,16.44910267404264,87.53355867346939,0.0,0.0,0.0,0.0,0.0,0.0,-7.325000000000002,-7.126883503401362,-3.331675170068027,1.0,6,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,1.4329,26.78399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,CCC(C)OC(C)(C)C,276.0,CCC(C)OC(C)(C)C,7.856249999999999,7.856249999999999,3.909608843537419,-4.386458333333336,0.5579810462755428,57.333333333333336,130.23099999999994,112.08699999999997,130.135765196,56,0,0.06016392998100037,-0.3729365063522861,0.3729365063522861,0.06016392998100037,1.7777777777777777,2.5555555555555554,3.0,2.267121746703574,7.180030239698299,489.9769022168,22.707106781186546,22.408248290463863,4.408248290463863,11.207106781186548,10.908248290463863,1.9082482904638631,1.2373724356957947,1.2373724356957947,0.36868621784789735,0.36868621784789735,0.1786086270779401,0.1786086270779401,-0.04,66272.50289963887,0.8424124349182459,3.2100399595076996,5.836965253005683,83.69686006113328,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,33.7804933705121,23.302895454893736,13.051827394103896,29.410516964864005,0.0,0.0,0.0,0.0,52.313454325741446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.681068837933676,4.736862953800049,0.0,65.30603949887178,0.0,0.0,0.0,0.0,9.23,52.313454325741446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,24.673654011063956,136.78067602040818,0.0,0.0,0.0,-4.359375,0.0,0.0,-8.568750000000005,-20.35255102040817,0.0,1.0,9,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,2.6000000000000005,40.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,CC(C)C(C)(C)C,250.0,CC(C)C(C)(C)C,7.890625,7.890625,4.032291666666669,-4.322916666666667,0.4387734079247987,57.142857142857146,100.20499999999991,84.07699999999998,100.12520051199999,44,0,0.030240382118319874,-0.06227354329393883,0.06227354329393883,0.030240382118319874,1.4285714285714286,2.0,2.142857142857143,2.0521695702727896,7.459954368336652,371.7571290093815,19.5,19.5,3.5,9.5,9.5,1.5,1.125,1.125,0.375,0.375,0.0,0.0,0.0,11295.141314781435,0.5206611570247934,1.8518518518518519,2.6666666666666665,69.40843171689423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2594605864784,11.308948154759857,21.932136898723517,0.0,21.932136898723517,0.0,0.0,0.0,11.308948154759857,34.2594605864784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.308948154759857,56.19159748520197,0.0,0.0,0.0,0.0,0.0,45.56840874123825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,117.74375000000002,0.0,0.0,0.0,-4.322916666666667,-4.296875,0.0,0.0,-20.37395833333334,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.6885000000000012,34.292999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,CCC(C)(C)C,231.0,CCC(C)(C)C,7.473958333333334,7.473958333333334,3.7458333333333353,-4.036458333333334,0.4244820558666797,57.333333333333336,86.17799999999993,72.06599999999999,86.109550448,38,0,0.02690798655230046,-0.06488336083848825,0.06488336083848825,0.02690798655230046,1.6666666666666667,2.3333333333333335,2.5,1.893369963821466,6.8316700156940975,309.7822180538448,17.0,17.0,3.0,8.25,8.25,1.25,0.875,0.875,0.1875,0.1875,0.0,0.0,0.0,3241.4493780623498,0.4155124653739612,1.6326530612244898,4.0,60.23354860216201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7804933705121,5.414990469396779,19.190619786383078,0.0,19.190619786383078,0.0,0.0,0.0,5.414990469396779,33.7804933705121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,52.97111315689522,0.0,0.0,0.0,0.0,0.0,39.195483839908874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.190619786383078,100.92916666666665,0.0,0.0,0.0,-4.036458333333334,0.0,0.0,-3.984375,-15.408333333333335,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.442500000000001,29.74599999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,CC(Cl)C(C)Cl,295.0,CC(Cl)C(C)Cl,7.159529320987654,7.159529320987654,3.090470679012345,-3.160262345679013,0.4735444765293111,54.333333333333336,127.01399999999997,118.95,126.00030561599999,38,0,0.048418586414629636,-0.12171521688932499,0.12171521688932499,0.048418586414629636,1.5,1.8333333333333333,2.0,1.8096798835528562,5.300082077607573,188.3616189347681,12.0,10.755928946018454,4.267786838055363,5.75,5.127964473009227,1.8838934190276815,0.6279644730092273,1.3838934190276815,0.1927054039665925,0.6674019261854919,0.0,0.0,0.58,334.7907784572784,1.1109506095987125,2.703419037148585,2.7983406113537117,59.680373826125255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,13.703784234591359,21.67234746417658,0.0,10.96606844936176,23.20187978046503,0.0,0.0,0.0,24.41006324940618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,10.70627901481482,0.0,0.0,24.669852683953117,0.0,0.0,0.0,0.0,0.0,24.41006324940618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16794822982679,55.296975308641976,10.426712962962961,0.0,-6.18094135802469,0.0,0.0,0.0,0.0,-6.320524691358025,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2.2410000000000005,30.62999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
